tx,ty,tz,qw,qx,qy,qz,vx,vy,vz,bgx,bgy,bgz,bax,bay,baz,tic
36.46383389950882,-2.468634648034587,0.02136097531202587,0.9999996875355729,0.00039357921556248455,-0.0003104451265947204,-0.0005434435648634337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.947662353515623e-10
36.801937268167215,-2.468846475556471,0.023889965941952626,0.9999998420299281,0.0004397691541771926,-0.0003074830554349498,-0.00019225814034675378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.771820068359374e-10
37.13849814579056,-2.4584002838672454,0.026971128362243947,0.9999997441291125,0.0005769806429031295,-0.00025079992091056786,0.00021708812672046986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.595977783203126e-10
37.47840688019303,-2.4433802501902133,0.02841411744178076,0.9999996193451388,0.000596168932485665,-0.0002546673367227874,0.0006415819202141679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.419982910156251e-10
37.818880223001905,-2.4208088861254566,0.029007505577625405,0.9999993137453126,0.0006017740962177839,-0.0002691708711614278,0.0009565225324377636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.243988037109376e-10
38.159012264661776,-2.387982639586032,0.02934407620426801,0.999999220224432,0.0006226731633834387,-0.0002736547081895388,0.0010666212380945476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.068450927734375e-10
38.49953267920431,-2.3440425092803205,0.029350114354361734,0.9999992252625403,0.0006005547734361218,-0.0002566635983008986,0.0010473509532735762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8924560546875004e-10
38.84105364231664,-2.293300161852123,0.029149490509252977,0.9999993183488209,0.000686404597002912,-0.00026580792150905137,0.0008893827535600442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.71661376953125e-10
39.18273893589327,-2.245852555099315,0.02916152021227226,0.9999995142926043,0.000737601708109099,-0.00025648461164909955,0.0005862561242571339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.40771484375e-11
39.52491799876348,-2.2088477760884695,0.029473613317269578,0.9999996501685846,0.0007737311541404096,-0.00023895507281408582,0.00020008438094766353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.364776611328127e-10
39.8674877141715,-2.1861366017934523,0.029884350969900206,0.9999996281438285,0.0007890866155085971,-0.0002236456884861677,-0.00014165839212816432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.188781738281251e-10
40.210770901926736,-2.176148320399362,0.030286953021094538,0.999999647133626,0.0007760076672873405,-0.0002170264745746048,-0.00027893746930703056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.012939453125e-10
